frequency_Hz,amplitude,ell_ln_f,log1p_amplitude,trend,y_detrended
740.0,2.1697167302054083,6.606650186198215,1.1536422243397326,1.099780368782097,0.08608576165257534
742.0,2.882402777200139,6.60934924316738,1.3564542344393726,1.0990495250229848,0.41140209956855617
744.0,2.6322003284183952,6.612041034833092,1.289838615720845,1.0983197228154542,0.30609880769845366
746.0,2.4658230826909002,6.61472560020376,1.2429501463353916,1.0975909590491182,0.23232315747733784
748.0,1.5507570705371705,6.617402977974478,0.9363902055138326,1.096863230625301,-0.25647914369810915
750.0,1.3878904307494613,6.620073206530356,0.8704103112069413,1.0961365344570198,-0.3607713409102477
752.0,2.288564418568797,6.62273632394984,1.1904511226106769,1.095410867468963,0.1518999423028544
754.0,1.4139110134384398,6.625392368007956,0.881248259294336,1.094686226597471,-0.34113139606203413
756.0,2.4034500814299937,6.628041376179533,1.2247896469641668,1.093962608790516,0.2090968665919401
758.0,4.591195277910898,6.630683385642372,1.721193088623067,1.0932400110076772,1.0036382595611535
760.0,4.769972035672188,6.633318433280377,1.7526672340043103,1.0925184302201187,1.055095707146361
762.0,2.689590709034115,6.635946555686647,1.3055155329395285,1.0917978634105672,0.3415784356022967
764.0,2.631329398243279,6.638567789166521,1.2895988066439734,1.091078307573284,0.3172892613746389
766.0,3.3962632739083847,6.641182169740591,1.4807549241721845,1.0903597597140442,0.6239566893847412
768.0,2.6919772154920927,6.643789733147672,1.3061621453030616,1.0896422168501079,0.3460572006081083
770.0,2.4516896867657287,6.646390514847729,1.2388638754278103,1.0889256760101949,0.2396416529666207
772.0,0.441596846316965,6.648984550024776,0.36575142024257695,1.0882101342344574,-1.1546837369904621
774.0,2.014761245912418,6.651571873589727,1.1035206382914537,1.0874955885744522,0.02561234840734898
776.0,2.023138357093278,6.654152520183219,1.1062954828919955,1.0867820360931115,0.031187747112637335
778.0,2.1740028270737697,6.656726524178391,1.1549935128012907,1.086069473864716,0.11015919014668364
780.0,5.191452416938588,6.659293919683638,1.8231696984199666,1.085357898974865,1.1792221054011705
782.0,3.008815561851553,6.661854740545311,1.3884958265785017,1.0846473085204449,0.4856318229891736
784.0,0.7812376217515516,6.664409020350408,0.5773084158185665,1.0839376996096004,-0.8097301386874918
786.0,1.890671673124115,6.666956792429207,1.0614888879663738,1.0832290693617037,-0.03474666913172874
788.0,2.0561029495176837,6.669498089857879,1.1171405584062564,1.0825214149073226,0.05533072162128728
