null_best_delta_chi2,null_best_k
15.057296348561806,2.3090772693173296
8.300965328537472,47.13840960240061
9.286081730203023,36.403225806451616
6.615768338638986,24.415603900975245
11.592546422419787,31.05551387846962
10.095374552240685,70.00037509377344
7.745660251147115,39.26594148537134
7.823552177987153,42.48649662415604
11.341594395156562,75.7655663915979
9.187152984343356,5.450112528132033
9.042581399619735,60.17966991747937
7.429634311179427,25.151162790697676
9.421336811668198,76.77944486121531
7.1557076456597315,49.54388597149288
7.700111358591755,37.09902475618905
7.876502821980409,0.6987996999249813
11.53426553768719,49.56376594148538
10.541421205818835,21.393848462115532
7.780528821652979,30.53863465866467
7.173233560629797,21.7119279819955
9.413621633643231,10.917104276069018
11.888798999287246,68.3503375843961
6.917398445292065,1.116279069767442
4.289220448152719,53.082520630157546
8.819940356078575,8.412228057014254
9.446671013468233,78.34996249062266
9.422099296271824,45.0708927231808
6.51073634808597,38.96774193548387
10.168061648803416,79.96024006001501
14.773237953046817,68.58889722430608
9.136110434456782,68.23105776444112
7.349576974385059,16.801575393848463
6.703443876538415,3.501875468867217
9.433990619673011,80.0
10.680756213042002,51.98912228057015
9.541395476015623,61.92910727681921
10.089049284082705,75.52700675168794
7.414184181137784,72.98237059264817
6.877303813234846,71.92873218304577
9.323897962925344,68.40997749437359
10.146180688565437,2.686796699174794
10.848024074649231,0.5198799699924981
14.225466951003,1.414478619654914
9.627293834550585,79.26444111027757
7.1449684868431405,61.92910727681921
9.369166681637523,44.0172543135784
9.706159323337317,53.38072018004502
6.6734797067041995,67.95273818454615
11.449185577999685,29.78319579894974
11.904171565693161,15.03225806451613
10.078051888631762,3.183795948987247
6.9959436528369,33.67966991747937
8.160949417850702,31.37359339834959
11.937773734998984,19.5847711927982
9.861318457761286,15.529257314328584
5.0011117142218495,31.015753938484625
9.815281553066882,71.33233308327083
8.903059627518587,74.19504876219055
7.370893474714819,45.54801200300076
6.045017144502992,28.590397599399854
12.354975496195948,65.74606151537886
10.742999018286696,9.326706676669168
11.586871340252799,66.2629407351838
7.149310769348517,67.11777944486123
5.997400170208607,18.153413353338337
10.209677231102148,41.01537884471118
7.847429496235634,61.11402850712679
5.92456060045248,76.30232558139535
6.872779282726867,3.819954988747187
14.996717152257588,70.3780945236309
7.574275980751224,76.8192048012003
9.164620573955233,26.900600150037512
7.7238490215513025,30.598274568642164
9.932862690012655,61.29294823705927
7.484042835765592,21.870967741935484
9.855282823782659,76.38184546136534
12.937642820271037,15.767816954238562
9.737708745704708,77.17704426106528
6.324936689750132,54.93135783945987
7.531046449130429,58.21155288822206
14.264796444842545,47.595648912228064
6.2378726563741225,63.897224306076524
12.67137015569142,27.178919729932485
10.39820962395504,15.509377344336086
9.205578738396184,67.71417854463617
14.043557191380899,10.698424606151539
8.730061944246643,73.51912978244562
5.548342264143116,39.90210052513129
13.148400341541333,3.0843960990247563
9.468215695159529,11.732183045761442
15.191495971572465,4.515753938484622
7.403959107331673,63.32070517629408
12.618213803732544,6.563390847711928
6.689369384652139,11.85146286571643
5.8865747842067435,76.97824456114029
13.296133389699833,15.052138034508628
9.521249084334158,9.585146286571643
11.603372449280243,56.16391597899475
10.803791921678169,80.0
7.559844529327904,42.14853713428357
13.008384191484822,69.74193548387098
5.723176746936701,33.08327081770443
7.788967366451402,65.2490622655664
12.929282444569935,18.372093023255815
8.680427228447229,47.27756939234809
14.184355746706728,79.56264066016504
9.779315027274265,53.32108027006752
11.884990602434698,41.21417854463616
12.849737137618604,35.27006751687922
11.457723716566363,59.80195048762191
5.776618213974928,76.9384846211553
14.726599748089598,18.093773443360842
4.149875050556204,69.82145536384097
6.862160122959779,17.020255063765944
14.044727929280896,36.95986496624156
10.239130750801905,22.944486121530385
11.80895321966733,64.67254313578395
10.6703772678772,34.29594898724682
8.899772931943517,37.97374343585897
11.506997641282908,27.079519879969993
7.943492310870511,57.27719429857465
18.180803909919348,49.186046511627914
6.855669239258191,63.85746436609153
12.481834620052325,27.258439609902478
7.782439707796925,25.250562640660167
8.649190898030781,27.039759939985
6.821860831241395,51.69092273068267
14.671032465504084,50.3390847711928
7.50432204626992,17.000375093773446
