"k","delta_chi2","chi2_null","chi2_logcos","C","a","b","A","phi"
3.06451612903226,0.252971208020199,491,490.74702879198,0.00637036872227422,0.0106174563245963,-0.0294735449777349,0.0313276273017806,1.22503110636742
3.08439609902476,0.260787560424092,491,490.739212439576,0.00684728057239193,0.01312148038457,-0.0289935657363407,0.0318245204455647,1.14581118407761
3.10427606901725,0.26909502757178,491,490.730904972428,0.00731842047400571,0.0156492546183813,-0.0283381657982502,0.0323720683756853,1.06624076157214
3.12415603900975,0.277913399260171,491,490.72208660074,0.00778271281026679,0.0181959219713591,-0.0274945687114688,0.032970333407739,0.986170111271507
3.14403600900225,0.287260138387353,491,490.712739861613,0.00823907502403582,0.0207536494777082,-0.0264482960260466,0.0336188389050688,0.905462212968031
3.16391597899475,0.297150073731757,491,490.702849926268,0.00868641911598231,0.0233110769309037,-0.0251837587793896,0.034316585114737,0.82399509445016
3.18379594898725,0.307595098602121,491,490.692404901398,0.00912365347207185,0.025852876577364,-0.0236849712132778,0.0350620747916921,0.741663461895366
3.20367591897975,0.318603879463296,491,490.681396120537,0.00954968504566723,0.0283594480232767,-0.0219363665392166,0.0358533466935486,0.658379611019415
3.22355588897224,0.330181578943325,491,490.669818421057,0.00996342190675659,0.030806768989753,-0.0199236899667095,0.0366880149023842,0.574073661677952
3.24343585896474,0.342329597846572,491,490.657670402153,0.0103637761575843,0.0331664181212037,-0.0176349402036233,0.0375633119809193,0.48869319834038
3.26331582895724,0.355045340929053,491,490.644954659071,0.0107496672006408,0.0354057808375076,-0.0150613274013934,0.0384761341587949,0.40220242432889
3.28319579894974,0.368322011210921,491,490.631677988789,0.0111200253320416,0.0374884433501164,-0.0121982132114164,0.0394230870222774,0.314580949092424
3.30307576894224,0.382148437503702,491,490.617851562496,0.0114737956212543,0.0393747735995371,-0.00904599738369997,0.0404005304999911,0.225822327033114
3.32295573893473,0.396508939601347,491,490.603491060399,0.0118099420273843,0.0410226812136108,-0.00561091528708809,0.0414046222578158,0.135932456519244
3.34283570892723,0.411383235227333,491,490.588616764773,0.0121274516932159,0.0423885418576329,-0.00190571193724678,0.0424313589082893,0.0449279319970552
3.36271567891973,0.426746392345422,491,490.573253607655,0.0124253393513099,0.0434282647940201,0.00204983938561981,0.0434766146856717,-0.0471655764135956
3.38259564891223,0.442568829840639,491,490.557431170159,0.0127026517719683,0.0440984763471548,0.00622860208302679,0.0445361774296948,-0.140314860348379
3.40247561890473,0.458816368869918,491,490.54118363113,0.0129584721810138,0.0443577865337808,0.010595947943835,0.0456057818593753,-0.234480589698198
3.42235558889722,0.475450336395966,491,490.524549663604,0.0131919245761838,0.0441681016133985,0.0151098527817581,0.0466811402090598,-0.329618585373311
3.44223555888972,0.492427721569015,491,490.507572278431,0.0134021778745037,0.0434959419531367,0.0197212262715355,0.0477579703509659,-0.425680937824822
3.46211552888222,0.509701384741561,491,490.490298615258,0.0135884498291418,0.0423137225661987,0.0243744786903071,0.0488320215517796,-0.522616970228178
3.48199549887472,0.527220318019943,491,490.47277968198,0.0137500106627041,0.0406009531021285,0.0290083193221286,0.0498990980148521,-0.62037405199258
3.50187546886722,0.54492995539681,491,490.455070044603,0.0138861863743409,0.0383453150136798,0.0335567732391385,0.0509550803524173,-0.718898272748458
3.52175543885971,0.562772529704546,491,490.437227470295,0.0139963616899398,0.0355435761093962,0.0379503953383268,0.0519959451205547,-0.818134989618873
3.54163540885221,0.58068747289883,491,490.419312527101,0.0140799826375504,0.0322023066690328,0.0421176531925903,0.0530177825381046,-0.91802926182818
